video_id,duration
video4093,10.015805
video4094,16.0
video4095,14.014
video4096,10.01
video4097,26.0
video4098,11.011
video4099,14.0
video41,11.011
video410,23.023
video4100,13.013
video4101,13.013
video4102,18.002472
video4103,12.979633
video4104,24.0
video4105,27.027
video4106,23.023
video4107,10.000589
video4108,12.015715
video4109,11.011
video411,11.011
video4110,15.015015
video4111,13.013
video4112,18.0
video4113,10.01
video4114,10.977633
video4115,12.979633
video4116,10.0
video4117,26.026
video4118,23.0
video4119,10.01
video412,13.020182
video4120,27.027
video4121,12.0
video4122,11.0
video4123,11.011
video4124,19.019
video4125,13.0
video4126,11.0
video4127,12.012
video4128,10.0
video4129,17.017
video413,12.0
video4130,16.0
video4131,14.0
video4132,18.018
video4133,26.026
video4134,12.016712
video4135,14.014
video4136,17.017
video4137,12.0
video4138,11.011
video4139,11.0
video414,10.01
video4140,11.0
video4141,13.0
video4142,11.0
video4143,11.011
video4144,26.0
video4145,15.015
video4146,24.024
video4147,14.005571
video4148,16.0
video4149,12.0
video415,16.007551
video4150,11.019252
video4151,21.003832
video4152,23.0
video4153,17.0
video4154,13.013
video4155,13.0
video4156,27.027
video4157,11.0
video4158,13.0
video4159,30.03
video416,15.008357
video4160,13.013
video4161,10.0
video4162,10.0
video4163,13.0
video4164,13.013
video4165,23.023
video4166,12.0
video4167,11.011
video4168,19.019
video4169,13.018186
video417,11.006259
video4170,14.014
video4171,17.0
video4172,11.0
video4173,11.0
video4174,17.0
video4175,11.0
video4176,23.023
video4177,15.015
video4178,13.013
video4179,15.0
video418,17.0
video4180,11.0
video4181,12.012
video4182,13.0
video4183,16.016
video4184,10.01
video4185,13.020182
video4186,16.016
video4187,11.011
video4188,12.013719
video4189,11.011
video419,10.01
video4190,18.018
video4191,20.0
video4192,23.011973
video4193,10.013809
video4194,11.0
video4195,26.014354
video4196,11.00346
video4197,10.01
video4198,14.014
video4199,29.029
video42,22.022
video420,10.0
video4200,14.0
video4201,17.0
video4202,11.0
video4203,10.01
video4204,13.0
video4205,21.021
video4206,12.012
video4207,20.0
video4208,12.012
video4209,26.026
video421,13.013
video4210,16.016
video4211,15.015
video4212,17.017
video4213,11.0
video4214,12.012
video4215,12.0
video4216,12.008921
video4217,20.015601
video4218,15.0
video4219,18.018
video422,26.026
video4220,24.024
video4221,27.027
video4222,12.012
video4223,15.015102
video4224,10.0
video4225,12.012
video4226,11.0
video4227,23.023
video4228,12.012
video4229,28.028
video423,10.01
video4230,14.0
video4231,12.0
video4232,14.003628
video4233,13.013
video4234,12.0
video4235,10.01
video4236,13.013
video4237,17.017
video4238,12.0
video4239,14.014
video424,16.016
video4240,11.011
video4241,13.013
video4242,16.016
video4243,10.01
video4244,11.011
video4245,11.0
video4246,19.019499
video4247,19.001928
video4248,25.004671
video4249,10.0
video425,15.0
video4250,11.019252
video4251,10.01
video4252,16.016
video4253,13.013
video4254,25.025
video4255,11.011
video4256,11.0
video4257,10.01
video4258,17.01
video4259,30.0
video426,30.0
video4260,12.012
video4261,12.012
video4262,11.011
video4263,12.021724
video4264,11.011
video4265,10.01
video4266,23.023
video4267,15.0
video4268,25.020884
video4269,14.014
video427,13.016168
video4270,13.0
video4271,12.0
video4272,15.0
video4273,11.011
video4274,14.014
video4275,13.013
video4276,12.0
video4277,12.0
video4278,17.0
video4279,13.01517
video428,23.0
video4280,11.011
video4281,11.011
video4282,26.026
video4283,10.011791
video4284,15.982633
video4285,11.02025
video4286,10.0
video4287,13.020182
video4288,13.013
video4289,10.0
video429,10.01
video4290,12.012
video4291,13.0
video4292,11.011
video4293,16.016
video4294,10.020793
video4295,18.018
video4296,11.0
video4297,12.012
video4298,12.0
video4299,16.017551
video43,11.011
video430,11.038174
video4300,11.011
video4301,18.018
video4302,22.022
video4303,11.0
video4304,14.019638
video4305,10.0
video4306,25.007891
video4307,12.0
video4308,13.0
video4309,21.0
video431,26.004127
video4310,22.0
video4311,11.011
video4312,13.013
video4313,12.0
video4314,21.021
video4315,21.00585
video4316,12.0
video4317,15.015
video4318,16.0
video4319,27.021814
video432,11.0
video4320,13.013
video4321,10.0
video4322,19.009932
video4323,19.019
video4324,19.019
video4325,25.0
video4326,13.013
video4327,19.019
video4328,13.980633
video4329,10.01
video433,11.011
video4330,10.0
video4331,16.018549
video4332,10.01
video4333,13.013
video4334,13.017166
video4335,16.016
video4336,17.017
video4337,10.01
video4338,29.025247
video4339,20.005374
video434,14.0
video4340,10.0178
video4341,11.0
video4342,25.025
video4343,13.013
video4344,14.014
video4345,11.014264
video4346,29.005714
video4347,14.014
video4348,11.0
video4349,13.013
video435,17.021225
video4350,11.0
video4351,11.011
video4352,23.0
video4353,28.028
video4354,14.014
video4355,11.011
video4356,15.0
video4357,27.014807
video4358,17.019002
video4359,13.0
video436,12.012
video4360,10.014807
video4361,11.0
video4362,10.0
video4363,12.068414
video4364,10.010793
video4365,15.0
video4366,13.013
video4367,10.0
video4368,12.012
video4369,15.0
video437,12.012
video4370,11.011011
video4371,19.002925
video4372,17.020227
video4373,10.0
video4374,13.0
video4375,12.0
video4376,11.0
video4377,10.01
video4378,11.0
video4379,20.0
video438,11.011
video4380,12.005715
video4381,12.012
video4382,28.0
video4383,15.017098
video4384,23.023023
video4385,11.011
video4386,14.014
video4387,11.0
video4388,12.0
video4389,12.012
video439,26.026
video4390,12.021724
video4391,24.0
video4392,20.02
video4393,11.0
video4394,13.0
video4395,18.018
video4396,22.022
video4397,21.021
video4398,11.011
video4399,28.003265
video44,11.011
video440,11.011
video4400,11.011
video4401,19.019
video4402,24.024
video4403,11.0
video4404,22.022
video4405,26.009342
video4406,18.018
video4407,13.02118
video4408,12.012
video4409,11.0
video441,13.013
video4410,11.011
video4411,25.025
video4412,17.0
video4413,10.0
video4414,13.019184
video4415,10.01
video4416,11.0
video4417,11.017257
video4418,10.01
video4419,17.017
video442,13.013
video4420,11.0
video4421,11.0
video4422,12.0
video4423,22.01551
video4424,19.017143
video4425,11.0
video4426,11.011
video4427,13.0
video4428,18.018
video4429,11.0
video443,11.011
video4430,10.0
video4431,23.023
video4432,11.011
video4433,10.01
video4434,17.017
video4435,25.002676
video4436,11.0
video4437,13.013
video4438,10.019795
video4439,23.023
video444,13.0
video4440,11.011
video4441,20.02
video4442,10.0
video4443,21.010839
video4444,11.012268
video4445,10.0
video4446,15.015
video4447,18.000476
video4448,16.0
video4449,11.015261
video445,15.015
video4450,11.011
video4451,18.0
video4452,13.0
video4453,11.0
video4454,10.01
video4455,12.012
video4456,11.011
video4457,10.0
video4458,11.0
video4459,17.017
video446,11.0
video4460,12.012
video4461,12.012
video4462,22.022
video4463,12.012
video4464,10.011791
video4465,10.977633
video4466,28.028
video4467,11.011
video4468,14.014
video4469,24.024
video447,13.013
video4470,12.012
video4471,11.011
video4472,12.015715
video4473,12.0
video4474,19.022154
video4475,13.0
video4476,18.0
video4477,14.0
video4478,20.0
video4479,14.014
video448,16.017551
video4480,21.021021
video4481,12.971292
video4482,18.0
video4483,11.0
video4484,14.014
video4485,10.01
video4486,14.014
video4487,11.011
video4488,13.0
video4489,12.012
video449,11.0
video4490,14.014
video4491,13.013
video4492,10.019795
video4493,17.005012
video4494,12.018708
video4495,10.0
video4496,11.0
video4497,12.012
video4498,15.015
video4499,12.979633
video45,22.022
video450,9.976633
video4500,22.022
video4501,13.013
video4502,11.011
video4503,30.0
video4504,16.016
video4505,10.0
video4506,14.014
video4507,11.011
video4508,13.0
video4509,10.01
video451,17.017
video4510,26.013356
video4511,29.0
video4512,11.011
video4513,13.0
video4514,15.015
video4515,11.011
video4516,10.01
video4517,27.027
video4518,14.0
video4519,22.022
video452,13.013
video4520,23.023
video4521,16.016
video4522,15.015
video4523,12.012
video4524,13.013
video4525,11.971089
video4526,18.015465
video4527,12.0
video4528,14.0
video4529,13.980633
video453,21.001837
video4530,12.0
video4531,11.011
video4532,12.0
video4533,10.01
video4534,19.0
video4535,14.015624
video4536,11.01127
video4537,24.024
video4538,21.009231
video4539,19.019
video454,24.002222
video4540,16.016
video4541,16.016
video4542,28.028
video4543,27.027
video4544,11.0
video4545,25.019886
video4546,10.977633
video4547,11.011
video4548,21.021
video4549,18.006463
video455,15.0
video4550,25.0
video4551,12.012
video4552,20.02161
video4553,21.021
video4554,20.022608
video4555,12.0
video4556,11.0
video4557,11.004037
video4558,11.011
video4559,15.015
video456,11.011
video4560,26.026
video4561,13.013
video4562,10.977633
video4563,15.015
video4564,10.018798
video4565,10.01
video4566,20.02
video4567,29.0
video4568,11.0
video4569,24.024
video457,16.016
video4570,13.013
video4571,15.003084
video4572,13.013
video4573,19.015918
video4574,10.021791
video4575,10.0
video4576,13.0
video4577,20.02002
video4578,12.0
video4579,14.014
video458,12.979633
video4580,19.020136
video4581,13.013
video4582,18.018
video4583,10.0
video4584,12.013719
video4585,12.0
video4586,18.018
video4587,19.019138
video4588,19.0
video4589,10.01
video459,11.011
video4590,11.011
video4591,22.007302
video4592,12.0
video4593,16.016
video4594,14.014
video4595,15.015102
video4596,15.015
video4597,23.0
video4598,12.012
video4599,11.0
video46,10.0
video460,30.0
video4600,21.009663
video4601,10.977633
video4602,27.0
video4603,25.025
video4604,11.011
video4605,11.011
video4606,10.01
video4607,17.018005
video4608,16.014558
video4609,11.014264
video461,12.01771
video4610,10.977633
video4611,17.017
video4612,10.01
video4613,12.979633
video4614,12.0
video4615,23.023
video4616,14.0
video4617,30.03
video4618,11.0
video4619,10.0
video462,19.0
video4620,12.01771
video4621,13.013
video4622,14.014
video4623,11.0
video4624,11.014264
video4625,21.021
video4626,12.0
video4627,15.015
video4628,16.0
video4629,12.012
video463,10.01
video4630,11.011
video4631,10.006575
video4632,17.017
video4633,22.022
video4634,19.0
video4635,11.011
video4636,11.007257
video4637,22.0
video4638,17.017
video4639,12.019728
video464,17.017
video4640,24.0
video4641,19.012925
video4642,11.011
video4643,16.017551
video4644,18.985633
video4645,16.0
video4646,15.010091
video4647,12.0
video4648,11.011
video4649,15.015
video465,26.002131
video4650,21.021
video4651,13.013
video4652,30.03
video4653,15.015
video4654,10.01
video4655,12.012
video4656,14.014
video4657,10.0078
video4658,15.018096
video4659,12.012
video466,10.01
video4660,11.0
video4661,12.0
video4662,11.011
video4663,11.011
video4664,17.013928
video4665,11.0
video4666,12.0
video4667,22.022
video4668,19.019
video4669,10.01
video467,10.977633
video4670,16.016
video4671,11.011
video4672,12.0
video4673,11.011
video4674,13.0
video4675,10.0
video4676,12.019728
video4677,10.01
video4678,10.0
video4679,16.001542
video468,12.0
video4680,11.0
video4681,11.011
video4682,30.03
video4683,11.011
video4684,21.021
video4685,19.0
video4686,16.0
video4687,13.013
video4688,17.0
video4689,10.018798
video469,19.977007
video4690,13.013
video4691,12.012
video4692,12.0
video4693,12.012
video4694,28.028
video4695,11.0
video4696,16.016
video4697,12.0
video4698,13.0
video4699,12.0
video47,12.0
video470,16.016
video4700,12.0
video4701,15.015
video4702,11.0
video4703,13.003175
video4704,24.011995
video4705,12.0
video4706,20.02
video4707,17.017
video4708,11.011
video4709,11.0
video471,18.018
video4710,13.013
video4711,21.007846
video4712,28.001043
video4713,11.019252
video4714,17.017
video4715,15.015
video4716,20.012381
video4717,14.022472
video4718,19.01093
video4719,15.01
video472,18.018
video4720,12.012
video4721,10.006575
video4722,11.0
video4723,11.011
video4724,10.021791
video4725,12.012
video4726,12.020726
video4727,12.012
video4728,18.01746
video4729,28.028
video473,9.638005
video4730,11.011
video4731,10.01
video4732,18.018
video4733,11.011
video4734,14.014626
video4735,20.02
video4736,13.0
video4737,11.978633
video4738,13.0
video4739,13.0
video474,25.025
video4740,14.821995
video4741,12.0
video4742,15.017098
video4743,24.018435
video4744,12.0
video4745,30.0
video4746,10.005578
video4747,15.0161
video4748,30.0
video4749,11.0
video475,12.0
video4750,14.014
video4751,21.021
video4752,12.0
video4753,14.014
video4754,10.01
video4755,13.003175
video4756,16.009547
video4757,23.030384
video4758,11.011
video4759,11.011
video476,14.000408
video4760,12.012
video4761,18.02068
video4762,18.018
video4763,17.017
video4764,10.001587
video4765,22.022
video4766,14.014
video4767,11.0
video4768,10.0
video4769,21.00585
video477,14.0
video4770,20.02
video4771,14.014
video4772,11.011
video4773,14.014
video4774,10.0
video4775,25.015896
video4776,16.016
video4777,17.0
video4778,14.014
video4779,12.979633
video478,17.0
video4780,19.0
video4781,11.011
video4782,17.017
video4783,11.023533
video4784,12.0
video4785,12.012
video4786,27.027
video4787,11.0
video4788,25.007891
video4789,23.021973
video479,10.0
video4790,14.015624
video4791,11.0
video4792,12.012
video4793,15.0
video4794,17.0
video4795,13.013
video4796,17.018005
video4797,11.011
video4798,11.0
video4799,18.012472
video48,19.0
video480,11.011
video4800,10.0
video4801,10.0
video4802,26.016349
video4803,10.01
video4804,12.0
video4805,26.026
video4806,14.014
video4807,11.011
video4808,29.029
video4809,21.011837
video481,10.0
video4810,12.012
video4811,13.013
video4812,12.0
video4813,10.01
video4814,18.0
video4815,22.0
video4816,10.01
video4817,11.011
video4818,21.021
video4819,14.0
video482,24.024
video4820,11.0
video4821,11.02025
video4822,18.012472
video4823,12.012
video4824,12.012
video4825,15.0
video4826,10.01
video4827,19.019
video4828,14.0
video4829,11.011
video483,16.016
video4830,25.014213
video4831,15.018096
video4832,11.011
video4833,19.019
video4834,13.013
video4835,30.016713
video4836,11.015261
video4837,14.014
video4838,18.0
video4839,11.0
video484,10.027855
video4840,11.0
video4841,10.0
video4842,11.011
video4843,15.021089
video4844,10.01
video4845,15.015
video4846,11.011
video4847,10.977633
video4848,10.010793
video4849,17.984633
video485,17.017007
video4850,11.011
video4851,11.011
video4852,13.013
video4853,17.984633
video4854,11.015261
video4855,18.009456
video4856,25.025
video4857,12.012
video4858,11.0
video4859,11.009252
video486,12.012
video4860,15.015
video4861,24.020431
video4862,11.011
video4863,10.0
video4864,12.0
video4865,15.015
video4866,22.022
video4867,13.013
video4868,12.0
video4869,11.011
video487,10.01
video4870,12.0
video4871,13.008186
video4872,11.006259
video4873,20.02
video4874,13.013
video4875,21.016054
video4876,10.01
video4877,16.0
video4878,11.030641
video4879,13.013
video488,12.012
video4880,18.0
video4881,14.0
video4882,14.016644
video4883,13.010182
video4884,10.0
video4885,12.015715
video4886,28.028
video4887,27.027
video4888,10.01
video4889,10.01
video489,15.015
video4890,13.013
video4891,14.014
video4892,10.01
video4893,16.016
video4894,11.018254
video4895,17.021225
video4896,10.0
video4897,22.016508
video4898,16.016554
video4899,10.013809
video49,11.0
video490,29.0
video4900,11.008254
video4901,11.011
video4902,25.889002
video4903,20.02
video4904,12.0
video4905,12.012
video4906,12.012
video4907,14.014
video4908,10.01
video4909,12.0
video491,18.018
video4910,30.03
video4911,13.0
video4912,12.012722
video4913,10.01
video4914,13.013
video4915,21.021
video4916,24.008208
video4917,16.016
video4918,16.001542
video4919,15.0
video492,12.018708
video4920,20.02
video4921,25.004671
video4922,26.015351
video4923,25.025
video4924,12.0
video4925,12.0
video4926,23.002766
video4927,18.0
video4928,13.017166
video4929,26.026
video493,11.0
video4930,12.0
video4931,14.014
video4932,13.013
video4933,15.0
video4934,15.015
video4935,13.013
video4936,11.0
video4937,13.013
video4938,10.01
video4939,16.016
video494,11.0
video4940,14.014
video4941,10.01
video4942,14.0
video4943,15.020091
video4944,25.014898
video4945,11.017257
video4946,14.014
video4947,11.011
video4948,11.0
video4949,12.0
video495,14.0
video4950,23.010975
video4951,10.010793
video4952,11.0
video4953,11.011
video4954,11.011
video4955,11.0
video4956,30.03
video4957,13.0
video4958,12.0
video4959,10.0
video496,11.0
video4960,11.978633
video4961,14.005624
video4962,19.017143
video4963,25.025
video4964,26.01136
video4965,11.0
video4966,11.011
video4967,10.01
video4968,13.013
video4969,16.016
video497,11.011
video4970,22.022
video4971,11.0
video4972,10.0
video4973,12.012
video4974,21.0
video4975,12.012
video4976,10.0
video4977,10.01
video4978,21.022064
video4979,16.001542
video498,22.0
video4980,16.016
video4981,13.013
video4982,12.018708
video4983,13.013
video4984,27.003582
video4985,11.011
video4986,11.011
video4987,10.009795
video4988,12.012
video4989,15.0
video499,26.006349
video4990,13.0
video4991,13.01118
video4992,11.0
video4993,19.013923
video4994,12.012
video4995,20.02
video4996,22.022
video4997,17.017
video4998,10.0
video4999,20.015601
video5,30.0
video50,11.0
video500,11.0
video5000,11.011
video5001,21.022064
video5002,30.0
video5003,12.0
video5004,15.015
video5005,13.013
video5006,16.016
video5007,11.978633
video5008,11.0
video5009,15.0
video501,13.013
video5010,24.00322
video5011,10.0
video5012,14.014
video5013,19.019
video5014,13.0
video5015,11.0
video5016,11.015261
video5017,15.013084
video5018,12.016712
video5019,10.977633
video502,17.0
video5020,16.018549
video5021,10.0
video5022,12.012
video5023,30.03
video5024,11.0
video5025,11.0
video5026,14.013628
video5027,11.005034
video5028,11.011
video5029,25.014898
video503,11.978633
video5030,12.012
video5031,22.020522
video5032,15.012086
video5033,11.011
video5034,12.0
video5035,12.025125
video5036,12.0
video5037,13.013
video5038,12.012
video5039,13.0
video504,17.0
video5040,12.012
video5041,10.0
video5042,17.0
video5043,11.0
video5044,14.0
video5045,11.0
video5046,22.021519
video5047,23.023
video5048,30.03
video5049,12.012
video505,19.019
video5050,19.019
video5051,10.0
video5052,11.0
video5053,12.012
video5054,11.011
video5055,18.018
video5056,25.025
video5057,27.027
video5058,11.017257
video5059,12.0
video506,15.015
video5060,15.0
video5061,13.013
video5062,14.014
video5063,14.0
video5064,27.027
video5065,13.013
video5066,11.011
video5067,19.019
video5068,30.03
video5069,12.020726
video507,11.0
video5070,14.006644
video5071,10.01
video5072,12.0
video5073,11.0
video5074,11.011
video5075,11.013266
video5076,28.0
video5077,11.0
video5078,12.012
video5079,15.01676
video508,14.014
video5080,27.994633
video5081,11.011
video5082,10.977633
video5083,10.0
video5084,10.01
video5085,23.013968
video5086,10.0
video5087,11.011
video5088,16.016
video5089,14.021633
video509,10.027855
video5090,11.011
video5091,12.012722
video5092,12.0
video5093,22.0
video5094,11.0
video5095,12.0
video5096,10.0
video5097,17.0
video5098,15.0
video5099,10.01
video51,12.0
video510,11.011
video5100,11.0
video5101,21.0
video5102,13.02118
video5103,11.011
video5104,15.015
video5105,11.011
video5106,10.010667
video5107,12.002495
video5108,10.0
video5109,15.0
video511,13.013
video5110,11.011
video5111,21.020068
video5112,12.0
video5113,10.977633
video5114,29.029
video5115,12.0
video5116,10.0
video5117,11.011
video5118,12.000499
video5119,19.019
video512,12.012
video5120,10.01
video5121,19.0
video5122,11.0
video5123,17.017
video5124,11.0
video5125,12.0
video5126,11.011
video5127,12.002495
video5128,12.0
video5129,12.004717
video513,12.0
video5130,11.036789
video5131,17.009002
video5132,10.01
video5133,12.012012
video5134,11.011
video5135,26.0295
video5136,11.0
video5137,13.013
video5138,11.011
video5139,25.010884
video514,25.005669
video5140,12.0
video5141,12.012012
video5142,11.011
video5143,10.0
video5144,16.016
video5145,13.013
video5146,12.012
video5147,30.0
video5148,11.02025
video5149,22.016508
video515,10.0
video5150,10.0
video5151,17.013016
video5152,19.0
video5153,11.0
video5154,22.001292
video5155,11.011
video5156,13.013
video5157,21.021
video5158,10.011791
video5159,12.012
video516,18.018
video5160,28.028
video5161,12.012
video5162,11.0
video5163,16.016
video5164,15.017098
video5165,13.013
video5166,10.977633
video5167,13.02118
video5168,14.014
video5169,20.02
video517,11.0
video5170,13.000953
video5171,10.0
video5172,20.02
video5173,10.01
video5174,10.015805
video5175,15.015
video5176,10.01
video5177,14.014
video5178,14.0
video5179,12.0
video518,10.01
video5180,17.0
video5181,16.016
video5182,23.021973
video5183,27.0
video5184,20.02
video5185,11.011
video5186,29.029
video5187,24.004218
video5188,13.01517
video5189,21.021
video519,17.984633
video5190,18.018
video5191,12.0
video5192,10.015805
video5193,16.017551
video5194,13.0
video5195,10.0
video5196,16.016
video5197,18.0
video5198,12.0
video5199,10.0
video52,14.0
video520,11.011
video5200,14.0
video5201,9.976633
video5202,12.012
video5203,11.012268
video5204,28.028
video5205,13.02118
video5206,19.019
video5207,14.0
video5208,23.023
video5209,14.01864
video521,12.012
video5210,10.0
video5211,12.012
video5212,17.017
video5213,13.013
video5214,28.0
video5215,17.017
video5216,17.021225
video5217,28.028
video5218,23.0
video5219,14.014
video522,13.013
video5220,11.011
video5221,15.015
video5222,10.0
video5223,11.0
video5224,12.0
video5225,16.016
video5226,11.011
video5227,20.015601
video5228,14.014
video5229,17.017
video523,15.003084
video5230,11.011
video5231,10.0
video5232,11.011
video5233,19.006916
video5234,12.012
video5235,12.012
video5236,10.01
video5237,12.0
video5238,10.0
video5239,11.011
video524,26.014354
video5240,14.014
video5241,15.015
video5242,10.021791
video5243,11.0
video5244,14.014
video5245,18.018
video5246,12.012
video5247,17.017
video5248,17.017
video5249,17.0
video525,11.030641
video5250,10.01
video5251,13.013
video5252,12.012
video5253,10.01
video5254,11.0
video5255,14.002631
video5256,15.015
video5257,11.016259
video5258,17.020227
video5259,19.019
video526,16.016016
video5260,16.016
video5261,13.018186
video5262,10.0
video5263,11.011
video5264,11.011
video5265,11.0
video5266,11.012268
video5267,10.01
video5268,16.016554
video5269,12.012
video527,11.011
video5270,10.031767
video5271,12.012
video5272,12.0
video5273,12.0
video5274,11.011
video5275,13.0
video5276,11.011
video5277,11.011
video5278,12.0
video5279,11.0
video528,11.011
video5280,11.011
video5281,14.0
video5282,13.013013
video5283,11.011
video5284,12.012012
video5285,11.015261
video5286,20.02
video5287,10.01
video5288,10.01
video5289,10.01
video529,11.011
video5290,11.0
video5291,18.002472
video5292,15.012993
video5293,10.0078
video5294,11.0
video5295,11.014264
video5296,10.00458
video5297,29.029
video5298,12.0
video5299,16.021769
video53,14.0
video530,17.0
video5300,12.01771
video5301,12.0
video5302,11.011
video5303,15.0
video5304,25.025
video5305,10.001587
video5306,17.015012
video5307,10.977633
video5308,10.011791
video5309,20.02
video531,11.0
video5310,11.011
video5311,13.013
video5312,16.020544
video5313,10.0
video5314,23.023
video5315,14.021633
video5316,12.0
video5317,10.019795
video5318,13.0
video5319,30.03
video532,13.013
video5320,13.0
video5321,10.01
video5322,29.017732
video5323,13.013
video5324,16.016
video5325,12.012
video5326,24.024
video5327,11.001995
video5328,20.02161
video5329,15.0
video533,11.011
video5330,12.012
video5331,19.017143
video5332,11.0
video5333,11.0
video5334,11.011
video5335,12.012
video5336,11.0
video5337,29.0
video5338,13.013
video5339,14.001633
video534,15.015
video5340,11.0
video5341,18.018
video5342,12.012
video5343,25.025
video5344,12.012
video5345,11.015261
video5346,15.012086
video5347,13.013
video5348,12.0
video5349,13.0
video535,10.01
video5350,11.0
video5351,20.02
video5352,13.013013
video5353,12.0
video5354,26.0
video5355,10.01
video5356,10.977633
video5357,10.0
video5358,10.0
video5359,10.0
video536,11.011
video5360,10.01
video5361,21.021
video5362,12.0
video5363,28.028
video5364,14.014
video5365,16.0
video5366,24.0
video5367,18.018
video5368,16.01356
video5369,10.013809
video537,11.011
video5370,10.015805
video5371,11.011
video5372,15.015
video5373,12.012
video5374,11.011
video5375,24.024
video5376,24.011428
video5377,11.014264
video5378,16.016
video5379,29.0
video538,23.023
video5380,11.019252
video5381,11.0
video5382,23.023
video5383,11.011
video5384,12.0
video5385,10.01
video5386,10.0
video5387,24.015442
video5388,10.01
video5389,11.011
video539,10.01
video5390,13.013
video5391,17.017
video5392,11.011
video5393,11.011
video5394,16.019547
video5395,11.011
video5396,12.0
video5397,14.0
video5398,11.011
video5399,10.0
video54,13.035611
video540,22.022
video5400,22.01551
video5401,11.011
video5402,11.030518
video5403,30.0
video5404,10.0
video5405,11.011
video5406,14.014
video5407,15.0
video5408,25.0
video5409,18.004467
video541,10.01
video5410,15.015
video5411,13.013
video5412,11.011
video5413,10.0
video5414,10.01
video5415,10.01
video5416,12.016712
video5417,11.011
video5418,28.0
video5419,15.015
video542,13.013
video5420,13.025644
video5421,15.0
video5422,11.011
video5423,10.01
video5424,12.0
video5425,23.023
video5426,15.015
video5427,26.0
video5428,14.002631
video5429,17.0
video543,16.019547
video5430,12.0
video5431,13.0
video5432,11.011
video5433,26.02034
video5434,15.0
video5435,15.009093
video5436,12.012
video5437,12.012
video5438,29.004716
video5439,10.0
video544,11.02127
video5440,11.011
video5441,15.0
video5442,29.029
video5443,13.013
video5444,10.01
video5445,12.012
video5446,11.011
video5447,12.0
video5448,12.0
video5449,17.0
video545,10.0
video5450,12.009002
video5451,12.012
video5452,15.015
video5453,12.012
video5454,24.024
video5455,17.017
video5456,23.023023
video5457,13.0
video5458,10.01
video5459,11.011
video546,13.0
video5460,11.011
video5461,10.0
video5462,11.011
video5463,10.01
video5464,11.011
video5465,11.011
video5466,13.0
video5467,15.0
video5468,13.013013
video5469,23.010975
video547,13.013013
video5470,21.021
video5471,10.014807
video5472,11.0
video5473,14.0
video5474,12.012
video5475,11.0
video5476,10.01
video5477,11.011
video5478,26.026
video5479,27.027
video548,10.977633
video5480,15.0
video5481,26.026
video5482,15.015
video5483,25.025
video5484,10.01
video5485,12.0
video5486,24.024
video5487,12.0
video5488,14.014
video5489,16.008549
video549,24.024
video5490,24.024
video5491,12.012
video5492,17.0
video5493,23.023
video5494,16.010544
video5495,28.028
video5496,10.01
video5497,15.0
video5498,25.008889
video5499,12.014717
video55,13.013
video550,12.012
video5500,26.026
video5501,12.012
video5502,23.0
video5503,11.011
video5504,13.0
video5505,18.018
video5506,14.014
video5507,21.021
video5508,24.0
video5509,22.007302
video551,14.014
video5510,10.01
video5511,14.014
video5512,14.0
video5513,19.019
video5514,11.011
video5515,20.02
video5516,11.011
video5517,25.025
video5518,12.019728
video5519,27.027
video552,13.013
video5520,15.015102
video5521,14.0
video5522,13.00195
video5523,26.026
video5524,29.021723
video5525,18.001474
video5526,12.0
video5527,22.022
video5528,20.0
video5529,12.014717
video553,18.0
video5530,16.0
video5531,11.0
video5532,13.013
video5533,11.011
video5534,11.0
video5535,11.011011
video5536,28.028
video5537,25.025
video5538,12.012
video5539,11.0
video554,12.0
video5540,14.001633
video5541,12.012
video5542,22.741995
video5543,10.000589
video5544,12.012
video5545,17.014014
video5546,23.0
video5547,10.01
video5548,10.01
video5549,16.0
video555,15.000091
video5550,13.0
video5551,10.01
video5552,12.012
video5553,10.01
video5554,26.026
video5555,10.01
video5556,21.021
video5557,10.0
video5558,12.0
video5559,11.011
video556,11.0
video5560,13.013
video5561,12.0
video5562,10.0
video5563,10.001587
video5564,30.03
video5565,17.017
video5566,14.014
video5567,11.011
video5568,27.005011
video5569,14.0
video557,14.003628
video5570,11.0
video5571,18.001474
video5572,10.01
video5573,12.012
video5574,16.016
video5575,17.020227
video5576,19.019
video5577,10.01
video5578,10.010793
video5579,14.0
video558,11.0
video5580,9.976633
video5581,20.0
video5582,11.011
video5583,30.03
video5584,11.011
video5585,16.01356
video5586,11.0
video5587,12.012
video5588,11.011
video5589,11.013266
video559,10.01
video5590,15.982633
video5591,13.013
video5592,11.011
video5593,10.0
video5594,11.011
video5595,13.013
video5596,11.0
video5597,10.0
video5598,10.01
video5599,11.0
video56,18.018
video560,10.0
video5600,28.028
video5601,13.0
video5602,24.0
video5603,21.021
video5604,11.0
video5605,12.012
video5606,13.0
video5607,11.011
video5608,12.00771
video5609,12.022722
video561,18.018
video5610,14.014
video5611,11.011
video5612,10.0
video5613,23.023
video5614,14.003628
video5615,10.012014
video5616,12.033292
video5617,15.0
video5618,12.0
video5619,12.0
video562,11.0
video5620,10.01
video5621,10.01
video5622,11.0
video5623,14.0
video5624,13.013
video5625,12.012
video5626,11.011
video5627,10.027855
video5628,11.011
video5629,10.00458
video563,11.011
video5630,12.012
video5631,13.002786
video5632,10.0
video5633,13.013
video5634,27.021814
video5635,10.01
video5636,20.02
video5637,11.0
video5638,20.02
video5639,28.028
video564,14.014
