video_id,gop_count
video5265,10
video5266,8
video5267,9
video5268,7
video5269,10
video527,10
video5270,9
video5271,10
video5272,10
video5273,9
video5274,8
video5275,10
video5276,10
video5277,8
video5278,9
video5279,8
video528,10
video5280,8
video5281,10
video5282,11
video5283,8
video5284,10
video5285,8
video5286,16
video5287,7
video5288,7
video5289,9
video529,8
video5290,8
video5291,15
video5292,13
video5293,9
video5294,10
video5295,10
video5296,7
video5297,23
video5298,10
video5299,13
video53,10
video530,14
video5300,9
video5301,10
video5302,10
video5303,11
video5304,20
video5305,8
video5306,14
video5307,10
video5308,7
video5309,16
video531,8
video5310,8
video5311,11
video5312,13
video5313,8
video5314,19
video5315,10
video5316,10
video5317,9
video5318,10
video5319,19
video532,11
video5320,10
video5321,7
video5322,23
video5323,9
video5324,13
video5325,9
video5326,19
video5327,8
video5328,16
video5329,10
video533,8
video5330,10
video5331,13
video5332,8
video5333,8
video5334,10
video5335,10
video5336,10
video5337,23
video5338,11
video5339,12
video534,13
video5340,8
video5341,15
video5342,9
video5343,20
video5344,10
video5345,10
video5346,11
video5347,11
video5348,9
video5349,10
video535,9
video5350,10
video5351,13
video5352,11
video5353,9
video5354,18
video5355,9
video5356,10
video5357,8
video5358,9
video5359,9
video536,10
video5360,9
video5361,17
video5362,9
video5363,22
video5364,12
video5365,13
video5366,19
video5367,15
video5368,11
video5369,9
video537,10
video5370,9
video5371,10
video5372,10
video5373,10
video5374,10
video5375,19
video5376,19
video5377,10
video5378,13
video5379,23
video538,19
video5380,10
video5381,8
video5382,15
video5383,10
video5384,9
video5385,9
video5386,7
video5387,19
video5388,9
video5389,10
video539,9
video5390,11
video5391,12
video5392,10
video5393,10
video5394,13
video5395,10
video5396,9
video5397,4
video5398,8
video5399,8
video54,9
video540,18
video5400,15
video5401,10
video5402,10
video5403,24
video5404,8
video5405,10
video5406,12
video5407,11
video5408,20
video5409,12
video541,7
video5410,13
video5411,9
video5412,8
video5413,8
video5414,7
video5415,9
video5416,9
video5417,10
video5418,22
video5419,13
video542,6
video5420,10
video5421,11
video5422,8
video5423,9
video5424,9
video5425,15
video5426,13
video5427,8
video5428,10
video5429,12
video543,13
video5430,9
video5431,11
video5432,10
video5433,18
video5434,7
video5435,11
video5436,10
video5437,9
video5438,20
video5439,8
video544,8
video5440,10
video5441,11
video5442,23
video5443,11
video5444,7
video5445,9
video5446,10
video5447,10
video5448,9
video5449,12
video545,9
video5450,10
video5451,9
video5452,13
video5453,10
video5454,19
video5455,14
video5456,19
video5457,10
video5458,7
video5459,8
video546,10
video5460,10
video5461,7
video5462,8
video5463,9
video5464,10
video5465,10
video5466,11
video5467,13
video5468,11
video5469,19
video547,11
video5470,17
video5471,9
video5472,8
video5473,12
video5474,9
video5475,8
video5476,9
video5477,10
video5478,17
video5479,22
video548,10
video5480,13
video5481,17
video5482,13
video5483,20
video5484,7
video5485,9
video5486,19
video5487,9
video5488,12
video5489,11
video549,19
video5490,19
video5491,10
video5492,12
video5493,19
video5494,13
video5495,22
video5496,9
video5497,11
video5498,17
video5499,9
video55,9
video550,9
video5500,21
video5501,10
video5502,16
video5503,10
video5504,9
video5505,12
video5506,12
video5507,14
video5508,10
video5509,15
video551,10
video5510,7
video5511,12
video5512,12
video5513,16
video5514,10
video5515,16
video5516,10
video5517,20
video5518,10
video5519,18
video552,9
video5520,13
video5521,10
video5522,10
video5523,17
video5524,23
video5525,15
video5526,9
video5527,18
video5528,16
video5529,10
video553,13
video5530,13
video5531,8
video5532,9
video5533,8
video5534,8
video5535,10
video5536,18
video5537,20
video5538,10
video5539,10
video554,9
video5540,12
video5541,9
video5542,19
video5543,8
video5544,9
video5545,12
video5546,16
video5547,7
video5548,9
video5549,11
video555,11
video5550,11
video5551,9
video5552,9
video5553,7
video5554,21
video5555,9
video5556,17
video5557,9
video5558,9
video5559,10
video556,10
video5560,11
video5561,9
video5562,9
video5563,8
video5564,24
video5565,14
video5566,10
video5567,10
video5568,18
video5569,12
video557,12
video5570,8
video5571,13
video5572,7
video5573,10
video5574,13
video5575,14
video5576,16
video5577,9
video5578,9
video5579,10
video558,8
video5580,9
video5581,14
video5582,8
video5583,24
video5584,10
video5585,13
video5586,8
video5587,10
video5588,10
video5589,8
video559,9
video5590,13
video5591,11
video5592,5
video5593,7
video5594,8
video5595,9
video5596,3
video5597,8
video5598,9
video5599,10
video56,15
video560,6
video5600,22
video5601,11
video5602,19
video5603,17
video5604,6
video5605,9
video5606,9
video5607,8
video5608,9
video5609,10
video561,15
video5610,10
video5611,10
video5612,8
video5613,19
video5614,10
video5615,9
video5616,10
video5617,11
video5618,10
video5619,10
video562,8
video5620,7
video5621,7
video5622,8
video5623,12
video5624,11
video5625,10
video5626,10
video5627,9
video5628,8
video5629,8
video563,8
video5630,10
video5631,11
video5632,7
video5633,11
video5634,18
video5635,7
video5636,16
video5637,8
video5638,16
video5639,22
video564,10
video5640,10
video5641,8
video5642,10
video5643,8
video5644,8
video5645,10
video5646,10
video5647,10
video5648,12
video5649,21
video565,9
video5650,8
video5651,8
video5652,10
video5653,9
video5654,9
video5655,10
video5656,15
video5657,12
video5658,13
video5659,9
video566,8
video5660,12
video5661,13
video5662,10
video5663,10
video5664,15
video5665,9
video5666,19
video5667,8
video5668,10
video5669,12
video567,10
video5670,12
video5671,11
video5672,9
video5673,12
video5674,13
video5675,6
video5676,15
video5677,10
video5678,19
video5679,19
video568,6
video5680,8
video5681,16
video5682,8
video5683,10
video5684,9
video5685,13
video5686,13
video5687,9
video5688,9
video5689,13
video569,19
video5690,10
video5691,3
video5692,15
video5693,7
video5694,10
video5695,12
video5696,6
video5697,13
video5698,8
video5699,11
video57,8
video570,15
video5700,10
video5701,18
video5702,21
video5703,8
video5704,8
video5705,10
video5706,14
video5707,12
video5708,7
video5709,10
video571,9
video5710,24
video5711,10
video5712,13
video5713,10
video5714,8
video5715,10
video5716,12
video5717,23
video5718,13
video5719,10
video572,17
video5720,9
video5721,9
video5722,9
video5723,11
video5724,7
video5725,8
video5726,14
video5727,10
video5728,9
video5729,11
video573,18
video5730,11
video5731,9
video5732,11
video5733,16
video5734,11
video5735,10
video5736,16
video5737,10
video5738,17
video5739,8
video574,8
video5740,8
video5741,9
video5742,12
video5743,18
video5744,13
video5745,9
video5746,13
video5747,12
video5748,9
video5749,8
video575,15
video5750,10
video5751,10
video5752,12
video5753,22
video5754,9
video5755,10
video5756,12
video5757,9
video5758,8
video5759,10
video576,10
video5760,24
video5761,10
video5762,7
video5763,13
video5764,12
video5765,12
video5766,9
video5767,20
video5768,10
video5769,18
video577,14
video5770,9
video5771,10
video5772,12
video5773,10
video5774,9
video5775,8
video5776,10
video5777,10
video5778,9
video5779,11
video578,13
video5780,14
video5781,9
video5782,16
video5783,10
video5784,15
video5785,9
video5786,13
video5787,22
video5788,10
video5789,9
video579,13
video5790,9
video5791,10
video5792,10
video5793,11
video5794,8
video5795,14
video5796,8
video5797,7
video5798,17
video5799,8
video58,10
video580,8
video5800,8
video5801,12
video5802,13
video5803,8
video5804,10
video5805,10
video5806,13
video5807,10
video5808,21
video5809,12
video581,9
video5810,19
video5811,24
video5812,9
video5813,10
video5814,6
video5815,17
video5816,9
video5817,12
video5818,10
video5819,23
video582,14
video5820,10
video5821,9
video5822,9
video5823,8
video5824,8
video5825,13
video5826,10
video5827,12
video5828,10
video5829,13
video583,11
video5830,12
video5831,11
video5832,14
video5833,18
video5834,11
video5835,9
video5836,9
video5837,19
video5838,7
video5839,10
video584,9
video5840,8
video5841,18
video5842,10
video5843,8
video5844,22
video5845,11
video5846,8
video5847,10
video5848,8
video5849,11
video585,14
video5850,12
video5851,11
video5852,9
video5853,10
video5854,11
video5855,15
video5856,5
video5857,9
video5858,4
video5859,9
video586,10
video5860,10
video5861,7
video5862,7
video5863,8
video5864,13
video5865,15
video5866,9
video5867,10
video5868,8
video5869,10
video587,14
video5870,16
video5871,8
video5872,8
video5873,16
video5874,9
video5875,13
video5876,8
video5877,10
video5878,15
video5879,10
video588,8
video5880,8
video5881,10
video5882,21
video5883,9
video5884,10
video5885,9
video5886,19
video5887,10
video5888,15
video5889,12
video589,10
video5890,10
video5891,8
video5892,9
video5893,15
video5894,11
video5895,9
video5896,7
video5897,8
video5898,19
video5899,16
video59,16
video590,8
video5900,8
video5901,10
video5902,9
video5903,24
video5904,13
video5905,13
video5906,14
video5907,14
video5908,10
video5909,11
video591,10
video5910,8
video5911,9
video5912,12
video5913,9
video5914,10
video5915,10
video5916,10
video5917,7
video5918,9
video5919,16
video592,8
video5920,21
video5921,11
video5922,7
video5923,9
video5924,13
video5925,9
video5926,10
video5927,22
video5928,10
video5929,9
video593,15
video5930,8
video5931,10
video5932,13
video5933,8
video5934,9
video5935,8
video5936,11
video5937,15
video5938,8
video5939,10
video594,12
video5940,19
video5941,9
video5942,10
video5943,10
video5944,11
video5945,15
video5946,11
video5947,9
video5948,11
video5949,15
video595,13
video5950,8
video5951,9
video5952,13
video5953,8
video5954,7
video5955,8
video5956,8
video5957,15
video5958,15
video5959,10
video596,11
video5960,11
video5961,10
video5962,13
video5963,9
video5964,10
video5965,9
video5966,8
video5967,8
video5968,10
video5969,22
video597,10
video5970,8
video5971,11
video5972,9
video5973,14
video5974,9
video5975,17
video5976,12
video5977,10
video5978,8
video5979,16
video598,13
video5980,8
video5981,8
video5982,15
video5983,11
video5984,10
video5985,8
video5986,10
video5987,16
video5988,10
video5989,11
video599,11
video5990,10
video5991,14
video5992,4
video5993,10
video5994,9
video5995,10
video5996,14
video5997,10
video5998,12
video5999,20
video6,14
video60,10
video600,12
video6000,17
video6001,16
video6002,24
video6003,7
video6004,12
video6005,9
video6006,10
video6007,19
video6008,9
video6009,7
video601,16
video6010,11
video6011,11
video6012,11
video6013,10
video6014,11
video6015,19
video6016,20
video6017,13
video6018,8
video6019,9
video602,10
video6020,8
video6021,11
video6022,18
video6023,14
video6024,8
video6025,10
video6026,10
video6027,8
video6028,8
video6029,10
video603,8
video6030,23
video6031,24
video6032,8
video6033,9
video6034,9
video6035,6
video6036,8
video6037,5
video6038,8
video6039,9
video604,10
video6040,11
video6041,9
video6042,9
video6043,8
video6044,10
video6045,10
video6046,13
video6047,10
video6048,21
video6049,18
video605,15
video6050,6
video6051,10
video6052,10
video6053,10
video6054,9
video6055,10
video6056,11
video6057,9
video6058,13
video6059,8
video606,9
video6060,8
video6061,10
video6062,9
video6063,12
video6064,8
video6065,18
video6066,13
video6067,10
video6068,10
video6069,10
video607,10
video6070,9
video6071,7
video6072,17
video6073,9
video6074,10
video6075,16
video6076,10
video6077,13
video6078,8
video6079,9
video608,11
video6080,21
video6081,22
video6082,10
video6083,9
video6084,8
video6085,19
video6086,10
video6087,11
video6088,10
video6089,21
video609,10
video6090,17
video6091,16
video6092,9
video6093,8
video6094,11
video6095,9
video6096,10
video6097,8
video6098,8
video6099,11
video61,10
video610,8
video6100,15
video6101,16
video6102,10
video6103,10
video6104,8
video6105,10
video6106,9
video6107,16
video6108,11
video6109,11
video611,9
video6110,7
video6111,10
video6112,10
video6113,10
video6114,17
video6115,10
video6116,10
video6117,8
video6118,15
video6119,15
video612,19
video6120,12
video6121,10
video6122,10
video6123,16
video6124,18
video6125,13
video6126,11
video6127,10
video6128,9
video6129,16
video613,12
video6130,14
video6131,18
video6132,9
video6133,9
video6134,9
video6135,22
video6136,24
video6137,10
video6138,10
video6139,23
video614,12
video6140,23
video6141,10
video6142,9
video6143,10
video6144,10
video6145,13
video6146,9
video6147,10
video6148,11
video6149,16
video615,13
video6150,8
video6151,9
video6152,13
video6153,15
video6154,10
video6155,8
video6156,11
video6157,10
video6158,12
video6159,16
video616,14
video6160,7
video6161,13
video6162,10
video6163,12
video6164,9
video6165,13
video6166,22
video6167,17
video6168,9
video6169,11
video617,8
video6170,9
video6171,21
video6172,10
video6173,10
video6174,9
video6175,14
video6176,8
video6177,12
video6178,14
video6179,14
video618,8
video6180,8
video6181,19
video6182,18
video6183,10
video6184,9
video6185,11
video6186,10
video6187,16
video6188,13
video6189,8
video619,21
video6190,8
video6191,8
video6192,19
video6193,14
video6194,10
video6195,9
video6196,17
video6197,15
video6198,8
video6199,13
video62,19
video620,14
video6200,10
video6201,13
video6202,11
video6203,8
video6204,9
video6205,9
video6206,16
video6207,23
video6208,10
video6209,8
video621,19
video6210,8
video6211,10
video6212,9
video6213,23
video6214,13
video6215,8
video6216,6
video6217,11
video6218,12
video6219,10
video622,8
video6220,12
video6221,12
video6222,22
video6223,8
video6224,10
video6225,12
video6226,14
video6227,9
video6228,17
video6229,8
video623,10
video6230,12
video6231,14
video6232,11
video6233,16
video6234,17
video6235,22
video6236,9
video6237,12
video6238,18
video6239,9
video624,15
video6240,8
video6241,9
video6242,14
video6243,9
video6244,14
video6245,12
video6246,13
video6247,9
video6248,8
video6249,11
video625,10
video6250,8
video6251,16
video6252,14
video6253,13
video6254,10
video6255,17
video6256,9
video6257,8
video6258,9
video6259,13
video626,10
video6260,13
video6261,10
video6262,9
video6263,8
video6264,10
video6265,10
video6266,11
video6267,16
video6268,13
video6269,12
video627,9
video6270,15
video6271,10
video6272,17
video6273,10
video6274,8
video6275,14
video6276,10
video6277,19
video6278,19
video6279,10
video628,15
video6280,18
video6281,9
video6282,21
video6283,8
video6284,15
video6285,20
video6286,8
video6287,9
video6288,11
video6289,11
video629,12
video6290,10
video6291,9
video6292,9
video6293,22
video6294,10
video6295,16
video6296,17
video6297,19
video6298,8
video6299,18
video63,10
video630,10
video6300,10
video6301,12
video6302,17
video6303,13
video6304,13
video6305,23
video6306,11
video6307,10
video6308,9
video6309,18
video631,11
video6310,11
video6311,8
video6312,14
video6313,16
video6314,22
video6315,16
video6316,10
video6317,17
video6318,10
video6319,15
video632,8
video6320,16
video6321,9
video6322,10
video6323,10
video6324,8
video6325,12
video6326,14
video6327,12
video6328,9
video6329,13
video633,9
video6330,8
video6331,9
video6332,8
video6333,9
video6334,17
video6335,13
video6336,16
video6337,10
video6338,17
video6339,9
video634,13
video6340,8
video6341,7
video6342,8
video6343,9
video6344,10
video6345,10
video6346,9
video6347,16
video6348,10
video6349,23
video635,9
video6350,18
video6351,12
video6352,12
video6353,10
video6354,10
video6355,8
video6356,12
video6357,10
video6358,11
video6359,8
video636,18
video6360,11
video6361,10
video6362,15
video6363,13
video6364,10
video6365,13
video6366,9
video6367,7
video6368,11
video6369,18
video637,9
video6370,11
video6371,24
video6372,16
video6373,24
video6374,7
video6375,20
video6376,11
video6377,11
video6378,9
video6379,12
video638,8
video6380,10
video6381,16
video6382,19
video6383,12
video6384,17
video6385,13
video6386,15
video6387,9
video6388,9
video6389,10
video639,12
video6390,8
video6391,12
video6392,13
video6393,10
video6394,10
video6395,15
video6396,16
video6397,21
video6398,9
video6399,12
video64,9
video640,10
video6400,18
video6401,12
video6402,10
video6403,9
video6404,11
video6405,17
video6406,13
video6407,17
video6408,22
video6409,10
video641,19
video6410,11
video6411,11
video6412,10
video6413,9
video6414,19
video6415,13
video6416,7
video6417,8
video6418,9
video6419,9
video642,10
video6420,11
video6421,10
video6422,10
video6423,14
video6424,10
video6425,13
video6426,13
video6427,8
video6428,10
video6429,10
video643,12
video6430,9
video6431,21
video6432,9
video6433,16
video6434,10
video6435,18
video6436,10
video6437,18
video6438,10
video6439,22
video644,13
video6440,13
video6441,17
video6442,10
video6443,9
video6444,8
video6445,8
video6446,8
video6447,13
video6448,9
video6449,8
video645,16
video6450,10
video6451,9
video6452,10
video6453,9
video6454,9
video6455,12
video6456,13
video6457,10
video6458,10
video6459,10
video646,8
video6460,12
video6461,9
video6462,8
video6463,10
video6464,9
video6465,9
video6466,15
video6467,7
video6468,10
video6469,12
video647,10
video6470,10
video6471,9
video6472,8
video6473,9
video6474,8
video6475,8
video6476,10
video6477,21
video6478,10
video6479,12
video648,9
video6480,9
video6481,11
video6482,16
video6483,9
video6484,8
video6485,22
video6486,8
video6487,16
video6488,10
video6489,19
video649,10
video6490,10
video6491,10
video6492,10
video6493,16
video6494,8
video6495,9
video6496,15
video6497,10
video6498,9
video6499,15
video65,10
video650,10
video6500,10
video6501,9
video6502,12
video6503,8
video6504,11
video6505,8
video6506,19
video6507,10
video6508,10
video6509,9
video651,17
video6510,13
video6511,21
video6512,5
video6513,9
video6514,13
video6515,11
video6516,11
video6517,8
video6518,21
video6519,13
video652,17
video6520,12
video6521,11
video6522,9
video6523,9
video6524,13
video6525,11
video6526,9
video6527,22
video6528,12
video6529,16
video653,12
video6530,10
video6531,18
video6532,10
video6533,8
video6534,10
video6535,8
video6536,8
video6537,8
video6538,10
video6539,12
video654,12
video6540,12
video6541,10
video6542,16
video6543,12
video6544,10
video6545,19
video6546,14
video6547,15
video6548,9
video6549,10
video655,16
video6550,9
video6551,8
video6552,17
video6553,10
video6554,9
video6555,10
video6556,8
video6557,14
video6558,4
video6559,12
video656,13
video6560,9
video6561,10
video6562,14
video6563,8
video6564,13
video6565,8
video6566,21
video6567,7
video6568,8
video6569,15
video657,21
video6570,19
video6571,24
video6572,10
video6573,23
video6574,8
video6575,3
video6576,9
video6577,24
video6578,10
video6579,10
video658,10
video6580,10
video6581,10
video6582,15
video6583,18
video6584,15
video6585,10
video6586,16
video6587,18
video6588,7
video6589,15
video659,8
video6590,10
video6591,8
video6592,8
video6593,22
video6594,9
video6595,15
video6596,8
video6597,10
video6598,18
video6599,13
video66,8
video660,12
video6600,10
video6601,10
video6602,9
video6603,21
video6604,16
video6605,9
video6606,8
video6607,8
video6608,10
video6609,10
video661,8
video6610,10
video6611,11
video6612,14
video6613,9
video6614,13
video6615,10
video6616,7
video6617,13
video6618,13
video6619,15
video662,11
video6620,14
video6621,14
video6622,9
video6623,10
video6624,16
video6625,22
video6626,10
video6627,8
video6628,11
video6629,10
video663,13
video6630,8
video6631,9
video6632,14
video6633,7
video6634,16
video6635,10
video6636,13
video6637,12
video6638,14
video6639,9
video664,13
video6640,13
video6641,8
video6642,13
video6643,18
video6644,8
video6645,8
video6646,8
video6647,11
video6648,12
video6649,10
video665,13
video6650,9
video6651,8
video6652,12
video6653,10
video6654,12
video6655,9
video6656,10
video6657,15
video6658,10
video6659,10
video666,11
video6660,13
video6661,13
video6662,10
video6663,10
video6664,9
video6665,17
video6666,12
video6667,16
video6668,10
video6669,10
video667,22
video6670,10
video6671,10
video6672,15
video6673,8
video6674,10
video6675,16
video6676,9
video6677,10
video6678,7
video6679,10
video668,10
video6680,16
video6681,7
video6682,10
video6683,14
video6684,10
video6685,18
video6686,18
video6687,8
video6688,14
video6689,10
video669,13
video6690,15
video6691,19
video6692,8
video6693,16
video6694,13
video6695,9
video6696,10
video6697,13
video6698,13
video6699,10
video67,13
video670,10
video6700,13
video6701,10
video6702,15
video6703,23
video6704,12
video6705,10
video6706,11
video6707,16
video6708,8
video6709,10
video671,11
video6710,9
video6711,10
video6712,12
video6713,15
video6714,10
video6715,16
video6716,17
video6717,16
video6718,8
video6719,9
video672,10
video6720,9
video6721,12
video6722,10
video6723,10
video6724,8
video6725,7
video6726,14
video6727,12
video6728,12
video6729,11
video673,14
video6730,16
video6731,12
video6732,10
video6733,20
video6734,9
video6735,19
video6736,10
video6737,10
video6738,22
video6739,12
video674,10
video6740,14
video6741,19
video6742,22
video6743,12
video6744,10
video6745,8
video6746,15
video6747,19
video6748,10
video6749,22
video675,12
video6750,7
video6751,16
video6752,9
video6753,10
video6754,10
video6755,9
video6756,16
video6757,8
video6758,8
video6759,19
video676,8
video6760,10
video6761,10
video6762,12
video6763,10
video6764,24
video6765,14
video6766,10
video6767,8
video6768,8
video6769,10
video677,9
video6770,7
video6771,7
video6772,16
video6773,16
video6774,9
video6775,10
video6776,13
video6777,7
video6778,10
video6779,8
video678,11
video6780,10
video6781,9
video6782,13
video6783,10
video6784,22
video6785,10
video6786,9
video6787,10
video6788,9
video6789,10
video679,18
video6790,8
video6791,8
video6792,10
video6793,10
video6794,8
video6795,10
video6796,9
video6797,8
video6798,10
video6799,9
video68,9
video680,9
video6800,19
video6801,8
video6802,10
video6803,16
video6804,13
video6805,10
video6806,11
video6807,9
video6808,8
video6809,8
video681,10
video6810,8
video6811,18
video6812,8
video6813,10
video6814,11
video6815,10
video6816,9
video6817,12
video6818,9
video6819,18
video682,10
video6820,12
video6821,10
video6822,6
video6823,13
video6824,10
video6825,20
video6826,8
video6827,8
video6828,19
video6829,7
video683,10
video6830,10
video6831,21
video6832,10
video6833,11
video6834,6
video6835,10
video6836,17
video6837,11
video6838,9
video6839,16
video684,11
video6840,22
video6841,12
video6842,7
video6843,8
video6844,11
video6845,8
video6846,11
video6847,15
video6848,9
video6849,8
video685,8
video6850,13
video6851,10
video6852,8
video6853,10
video6854,13
video6855,19
video6856,16
video6857,11
video6858,10
video6859,9
video686,9
video6860,9
video6861,9
video6862,11
video6863,8
video6864,10
video6865,16
video6866,15
video6867,12
video6868,11
video6869,9
video687,10
video6870,10
video6871,14
video6872,12
video6873,8
video6874,13
video6875,10
video6876,17
video6877,7
video6878,10
video6879,10
video688,9
video6880,10
video6881,9
video6882,11
video6883,10
video6884,13
video6885,12
video6886,13
video6887,13
video6888,11
video6889,13
video689,10
video6890,12
video6891,11
video6892,8
video6893,16
video6894,18
video6895,13
video6896,9
video6897,10
video6898,13
video6899,8
video69,7
video690,10
video6900,15
video6901,9
video6902,10
video6903,15
video6904,14
video6905,16
video6906,16
video6907,10
video6908,7
video6909,10
video691,9
video6910,8
video6911,9
video6912,9
video6913,10
video6914,11
video6915,13
video6916,22
video6917,19
video6918,13
video6919,8
video692,10
video6920,11
video6921,8
video6922,14
video6923,12
video6924,22
video6925,13
video6926,11
video6927,18
video6928,11
video6929,16
video693,10
video6930,12
video6931,8
video6932,8
video6933,9
video6934,10
video6935,9
video6936,7
video6937,16
video6938,10
video6939,10
video694,10
video6940,9
video6941,10
video6942,17
video6943,12
video6944,10
video6945,11
video6946,8
video6947,8
video6948,12
video6949,12
video695,10
video6950,17
video6951,10
video6952,15
video6953,9
video6954,9
video6955,10
video6956,13
video6957,10
video6958,16
video6959,18
video696,13
video6960,14
video6961,15
video6962,13
video6963,10
video6964,13
video6965,13
video6966,9
video6967,10
video6968,22
video6969,13
video697,10
video6970,18
video6971,10
video6972,15
video6973,13
video6974,14
video6975,20
video6976,9
video6977,10
video6978,12
video6979,16
video698,9
video6980,11
video6981,19
video6982,17
video6983,10
video6984,13
video6985,9
video6986,10
video6987,13
video6988,10
video6989,10
video699,8
video6990,12
video6991,10
video6992,8
video6993,14
video6994,8
video6995,7
video6996,10
video6997,11
video6998,9
video6999,10
video7,10
video70,9
video700,10
video7000,11
video7001,10
video7002,13
video7003,9
video7004,14
video7005,10
video7006,9
video7007,10
video7008,13
video7009,9
video701,10
video7010,8
video7011,11
video7012,10
video7013,12
video7014,9
video7015,10
video7016,11
video7017,9
video7018,16
video7019,14
video702,9
video7020,10
video7021,9
video7022,12
video7023,8
video7024,13
video7025,10
video7026,12
video7027,9
video7028,19
video7029,11
video703,15
video7030,20
video7031,10
video7032,18
video7033,15
video7034,11
video7035,12
video7036,14
video7037,16
video7038,19
video7039,10
video704,13
video7040,11
video7041,9
video7042,10
video7043,20
video7044,13
video7045,9
video7046,22
video7047,12
video7048,20
video7049,10
video705,10
video7050,12
video7051,10
video7052,12
video7053,10
video7054,9
video7055,13
video7056,10
video7057,9
video7058,10
video7059,21
video706,10
video7060,10
video7061,8
video7062,10
video7063,12
video7064,16
video7065,8
video7066,12
video7067,6
video7068,10
video7069,11
video707,8
video7070,18
video7071,10
video7072,10
video7073,11
video7074,18
video7075,11
video7076,8
video7077,12
video7078,9
video7079,10
video708,10
video7080,24
video7081,9
video7082,11
video7083,11
video7084,8
video7085,13
video7086,7
video7087,7
video7088,10
video7089,11
video709,9
video7090,12
video7091,11
video7092,10
video7093,11
video7094,10
video7095,8
video7096,12
video7097,12
video7098,11
video7099,11
video71,10
video710,6
video7100,8
video7101,7
video7102,11
video7103,13
video7104,10
video7105,8
video7106,10
video7107,9
video7108,8
video7109,9
video711,8
video7110,8
video7111,10
video7112,15
video7113,14
video7114,8
video7115,8
video7116,15
video7117,8
video7118,10
video7119,11
video712,9
video7120,10
video7121,12
video7122,24
video7123,11
video7124,10
video7125,11
video7126,17
video7127,12
video7128,7
video7129,8
video713,19
video7130,10
video7131,14
video7132,8
video7133,7
video7134,13
video7135,10
video7136,11
video7137,8
video7138,18
video7139,10
video714,8
video7140,11
video7141,9
video7142,11
video7143,13
video7144,10
video7145,10
video7146,10
video7147,13
video7148,11
video7149,9
video715,10
video7150,9
video7151,9
video7152,11
video7153,8
video7154,11
video7155,19
video7156,8
video7157,9
video7158,13
video7159,10
video716,12
video7160,11
video7161,10
video7162,7
video7163,9
video7164,10
video7165,13
video7166,11
video7167,11
video7168,10
video7169,9
video717,12
video7170,11
video7171,20
video7172,9
video7173,16
video7174,10
video7175,20
video7176,10
video7177,24
video7178,9
video7179,7
video718,13
video7180,7
video7181,9
video7182,11
video7183,8
video7184,13
video7185,10
video7186,10
video7187,11
video7188,10
video7189,11
video719,10
video7190,7
video7191,16
video7192,10
video7193,11
video7194,10
video7195,15
video7196,12
video7197,8
video7198,9
video7199,9
video72,10
video720,14
video7200,23
video7201,7
video7202,14
video7203,13
video7204,9
video7205,18
video7206,9
video7207,10
video7208,10
video7209,9
video721,9
video7210,9
video7211,10
video7212,9
video7213,11
video7214,11
video7215,9
video7216,9
video7217,13
video7218,16
video7219,21
video722,13
video7220,10
video7221,14
video7222,9
video7223,9
video7224,14
video7225,10
video7226,12
video7227,10
video7228,13
video7229,11
video723,10
video7230,24
video7231,11
video7232,10
video7233,12
video7234,9
video7235,13
video7236,9
video7237,10
video7238,16
video7239,10
video724,10
video7240,10
video7241,15
video7242,10
video7243,9
video7244,24
video7245,10
video7246,8
video7247,8
video7248,8
video7249,10
video725,8
video7250,8
video7251,15
video7252,15
video7253,10
video7254,10
video7255,6
video7256,7
video7257,13
video7258,11
video7259,10
video726,9
video7260,5
video7261,20
video7262,8
video7263,9
video7264,14
video7265,7
video7266,8
video7267,12
video7268,16
video7269,8
video727,8
video7270,21
video7271,10
video7272,14
video7273,9
video7274,11
video7275,10
video7276,22
video7277,8
video7278,9
video7279,8
video728,22
video7280,14
video7281,9
video7282,8
video7283,14
video7284,10
video7285,16
video7286,16
video7287,9
video7288,8
video7289,11
video729,10
video7290,10
video7291,15
video7292,19
video7293,10
video7294,10
video7295,10
video7296,19
video7297,11
video7298,12
video7299,10
video73,14
video730,9
video7300,9
video7301,15
video7302,10
video7303,11
video7304,16
video7305,10
video7306,19
video7307,11
video7308,19
video7309,10
video731,9
video7310,11
video7311,11
video7312,10
video7313,10
video7314,8
video7315,8
video7316,16
video7317,16
video7318,10
video7319,11
video732,11
video7320,9
video7321,13
video7322,18
video7323,10
video7324,12
video7325,9
video7326,11
video7327,13
video7328,14
video7329,8
video733,9
video7330,11
video7331,19
video7332,9
video7333,12
video7334,9
video7335,8
video7336,8
video7337,10
video7338,11
video7339,22
video734,16
video7340,16
video7341,13
video7342,16
video7343,13
video7344,10
video7345,13
video7346,13
video7347,11
video7348,24
video7349,8
video735,13
video7350,10
video7351,9
video7352,12
video7353,8
video7354,8
video7355,11
video7356,7
video7357,18
video7358,13
video7359,8
video736,10
video7360,18
video7361,11
video7362,11
video7363,10
video7364,14
video7365,7
video7366,12
video7367,8
video7368,11
video7369,11
video737,13
video7370,9
video7371,18
video7372,8
video7373,10
video7374,16
video7375,8
video7376,9
video7377,9
video7378,10
video7379,9
video738,19
video7380,10
video7381,8
video7382,18
video7383,10
video7384,8
video7385,16
video7386,10
video7387,9
video7388,11
video7389,16
video739,10
video7390,10
video7391,9
video7392,9
video7393,8
video7394,16
video7395,14
video7396,16
video7397,18
video7398,14
video7399,11
